sample_id	haul_id
GA-v6_66.CEL	haul_0026
Sth38_83.CEL	haul_0026
VaN04_53_a.CEL	haul_0027
Sth36_31.CEL	haul_0027
Upp04_014.CEL	haul_0027
Sth24_64.CEL	haul_0027
Upp03_032.CEL	haul_0027
Sth9_23.CEL	haul_0027
Sth4_33.CEL	haul_0027
Gav02_36_a.CEL	haul_0027
Gav07_36_a.CEL	haul_0027
Gav08_60_a.CEL	haul_0027
Sth4_7.CEL	haul_0027
Sod01_20_a.CEL	haul_0027
Sth14_46.CEL	haul_0027
Upp03_052.CEL	haul_0027
Sth11_45.CEL	haul_0027
Sth40_68.CEL	haul_0027
VaN06_29_a.CEL	haul_0027
VA-b6_20.CEL	haul_0027
VaN05_33_a.CEL	haul_0027
Sth20_38.CEL	haul_0027
Sth15_36.CEL	haul_0027
GA_v22_33.CEL	haul_0027
Sth39_84.CEL	haul_0027
Gav12_048.CEL	haul_0027
Sth35_76.CEL	haul_0027
Sth34_99.CEL	haul_0027
Upp04_008.CEL	haul_0027
A-ST3_49.CEL	haul_0027
Sth38_87.CEL	haul_0027
Kal12_1.CEL	haul_0027
Gav10_21_a.CEL	haul_0028
Sth19_4.CEL	haul_0028
VaN02_39_a.CEL	haul_0028
VaN05_3_a.CEL	haul_0028
Sth17_26.CEL	haul_0028
Sth33_86.CEL	haul_0028
Upp03_045.CEL	haul_0028
Sth33_84.CEL	haul_0028
GA_v22_30.CEL	haul_0028
Sth24_92.CEL	haul_0028
VA-b6_8.CEL	haul_0028
Upp03_011.CEL	haul_0028
Sth27_14.CEL	haul_0028
Gav14_008.CEL	haul_0028
Sod01_92_a.CEL	haul_0028
Ble07_7_a.CEL	haul_0028
Gav04_29_a.CEL	haul_0028
Sth15_11.CEL	haul_0028
Gav05_32_a.CEL	haul_0028
Sth40_84.CEL	haul_0028
Upp02_7_a.CEL	haul_0028
GA_v25_39.CEL	haul_0028
Kal11_16.CEL	haul_0028
VaN07_1_a.CEL	haul_0028
Sth29_9.CEL	haul_0028
Upp07_86_a.CEL	haul_0028
VaN05_43_a.CEL	haul_0028
Gav10_76_a.CEL	haul_0028
VA-b6_65.CEL	haul_0028
A-ST5_11.CEL	haul_0028
Sth35_71.CEL	haul_0029
Sod01_88_a.CEL	haul_0029
Sod01_24_a.CEL	haul_0029
GA_v25_49.CEL	haul_0029
Sth29_87.CEL	haul_0029
GA-v6_7.CEL	haul_0029
VA-N9_25.CEL	haul_0029
VaN07_30_a.CEL	haul_0029
Sth38_81.CEL	haul_0029
Gav12_063.CEL	haul_0029
Gav14_019.CEL	haul_0029
Gav12_19_a.CEL	haul_0029
Gav05_43_a.CEL	haul_0029
Sth12_16.CEL	haul_0029
Upp04_023.CEL	haul_0029
VaN05_50_a.CEL	haul_0029
Gav09_21_a.CEL	haul_0029
Sth14_2.CEL	haul_0029
Sth28_28.CEL	haul_0029
VA_b20_35.CEL	haul_0029
A-ST6_50.CEL	haul_0029
Sod01_55_a.CEL	haul_0029
Sth24_49.CEL	haul_0029
VA-b6_4.CEL	haul_0029
GA_v22_8.CEL	haul_0029
VaN04_21_a.CEL	haul_0029
Sth10_41_a.CEL	haul_0029
Sth14_42.CEL	haul_0029
Sth39_8.CEL	haul_0029
Gav02_5_a.CEL	haul_0029
GA-v6_39.CEL	haul_0030
VaN05_34_a.CEL	haul_0030
Sth07_006.CEL	haul_0030
Sth17_10.CEL	haul_0030
Gav02_4_a.CEL	haul_0030
Gav12_052.CEL	haul_0030
Kal11_39.CEL	haul_0030
Sth43_26.CEL	haul_0030
Upp7_39.CEL	haul_0030
VaN02_40_a.CEL	haul_0030
Sth18_20.CEL	haul_0030
GA_v22_28.CEL	haul_0030
Gav05_34_a.CEL	haul_0030
Sod01_26_a.CEL	haul_0030
Upp01_8_a.CEL	haul_0030
GA-v6_22.CEL	haul_0030
Gav10_57_a.CEL	haul_0030
Sth15_11.CEL	haul_0030
Sth44_38.CEL	haul_0030
Sth34_29.CEL	haul_0030
Sth44_41.CEL	haul_0030
Sth6_26.CEL	haul_0030
Sth24_100.CEL	haul_0030
Gav12_051.CEL	haul_0030
Gav08_20_a.CEL	haul_0030
Upp03_003.CEL	haul_0030
A-ST3_33.CEL	haul_0030
Sth18_19.CEL	haul_0030
Sth37_75.CEL	haul_0030
Upp06_001.CEL	haul_0030
Ble21_44_a.CEL	haul_0031
Ble22_38_a.CEL	haul_0031
Ble23_46_a.CEL	haul_0031
Ble46_23.CEL	haul_0031
Ble29_27.CEL	haul_0031
Ost04_45_a.CEL	haul_0031
Sth36_18_a.CEL	haul_0031
Ble22_17_a.CEL	haul_0031
Ble28_19_a.CEL	haul_0031
Ble09_39_a.CEL	haul_0031
Ble04_65_a.CEL	haul_0031
Ble02_95_a.CEL	haul_0031
Ble21_4_a.CEL	haul_0031
Ble21_35_a.CEL	haul_0031
Ble02_39_a.CEL	haul_0031
Ble31_45_a.CEL	haul_0031
Ble19_30_a.CEL	haul_0031
Ble22_26_a.CEL	haul_0031
Ost04_22_a.CEL	haul_0031
Ble28_5_a.CEL	haul_0031
Ble46_3.CEL	haul_0031
Ble22_28_a.CEL	haul_0031
Ble11_5_a.CEL	haul_0031
Ble44_8.CEL	haul_0031
Ble03_14_a.CEL	haul_0031
Ble01_38_a.CEL	haul_0031
Ble26_14_a.CEL	haul_0031
Ble18_6_a.CEL	haul_0031
Ble46_9.CEL	haul_0031
Ble28_23_a.CEL	haul_0031
Ble43_28.CEL	haul_0032
Ble03_6_a.CEL	haul_0032
Ble12_14_a.CEL	haul_0032
Ble09_4_a.CEL	haul_0032
Ble28_17_a.CEL	haul_0032
Ble28_32_a.CEL	haul_0032
Ble17_48.CEL	haul_0032
Sth36_8_a.CEL	haul_0032
Ble23_1_a.CEL	haul_0032
Ble22_32_a.CEL	haul_0032
Ble17_53.CEL	haul_0032
Ble11_4_a.CEL	haul_0032
Ble28_9_a.CEL	haul_0032
Ble29_23.CEL	haul_0032
Ble29_67.CEL	haul_0032
Ble16_33_a.CEL	haul_0032
Ble14_35_a.CEL	haul_0032
Ble28_27_a.CEL	haul_0032
Ble10_16.CEL	haul_0032
Ble43_20.CEL	haul_0032
Ble11_28_a.CEL	haul_0032
Ble04_89_a.CEL	haul_0032
Ble03_37_a.CEL	haul_0032
Ble03_59_a.CEL	haul_0032
Ble04_69_a.CEL	haul_0032
Ble21_32_a.CEL	haul_0032
Ble44_24.CEL	haul_0032
Ble17_55.CEL	haul_0032
Ble13_29_a.CEL	haul_0032
Ble31_11_a.CEL	haul_0032
Ble02_39_a.CEL	haul_0033
Ble27_31_a.CEL	haul_0033
Ble43_37.CEL	haul_0033
Sth36_18_a.CEL	haul_0033
Ble21_38_a.CEL	haul_0033
Ble21_18_a.CEL	haul_0033
Ble26_48_a.CEL	haul_0033
Ble45_17.CEL	haul_0033
Ble03_15_a.CEL	haul_0033
Ble21_3_a.CEL	haul_0033
Ble10_48.CEL	haul_0033
Ble23_11_a.CEL	haul_0033
Ble29_72.CEL	haul_0033
Ble03_28_a.CEL	haul_0033
Ble23_25_a.CEL	haul_0033
Ble04_30_a.CEL	haul_0033
Ble18_25_a.CEL	haul_0033
Ble29_54.CEL	haul_0033
Ble11_48_a.CEL	haul_0033
Ble44_35.CEL	haul_0033
Ble20_25_a.CEL	haul_0033
Ble03_39_a.CEL	haul_0033
Ble28_23_a.CEL	haul_0033
Ost04_20_a.CEL	haul_0033
Ble10_19.CEL	haul_0033
Ble29_35.CEL	haul_0033
Ble14_21_a.CEL	haul_0033
Ble43_19.CEL	haul_0033
Ble29_3.CEL	haul_0033
Ble18_17_a.CEL	haul_0033
Ble02_80_a.CEL	haul_0034
Ble44_24.CEL	haul_0034
Ble18_36_a.CEL	haul_0034
Ble17_9.CEL	haul_0034
Ble15_36_a.CEL	haul_0034
Ble31_28_a.CEL	haul_0034
Sth36_10_a.CEL	haul_0034
Ble29_46.CEL	haul_0034
Ble16_41_a.CEL	haul_0034
Ble04_89_a.CEL	haul_0034
Ble29_1.CEL	haul_0034
Ble27_26_a.CEL	haul_0034
Ble19_3_a.CEL	haul_0034
Ble01_44_a.CEL	haul_0034
Ble11_16_a.CEL	haul_0034
Ost04_19_a.CEL	haul_0034
Ost04_27_a.CEL	haul_0034
Ble10_2.CEL	haul_0034
Ble22_26_a.CEL	haul_0034
Ble01_15_a.CEL	haul_0034
Ble21_3_a.CEL	haul_0034
Ble10_10.CEL	haul_0034
Ble28_37_a.CEL	haul_0034
Ble17_15.CEL	haul_0034
Ble23_26_a.CEL	haul_0034
Ble10_3.CEL	haul_0034
Ble04_12_a.CEL	haul_0034
Ble23_33_a.CEL	haul_0034
Ble03_51_a.CEL	haul_0034
Ble45_12.CEL	haul_0034
Ble29_52.CEL	haul_0035
Ble22_30_a.CEL	haul_0035
Ble02_44_a.CEL	haul_0035
Ble10_5.CEL	haul_0035
Ble17_51.CEL	haul_0035
Ble10_30.CEL	haul_0035
Ble03_39_a.CEL	haul_0035
Sth36_10_a.CEL	haul_0035
Ble03_32_a.CEL	haul_0035
Ble04_20_a.CEL	haul_0035
Ble22_5_a.CEL	haul_0035
Ble26_33_a.CEL	haul_0035
Ble11_23_a.CEL	haul_0035
Ble18_6_a.CEL	haul_0035
Ble26_19_a.CEL	haul_0035
Ble43_7.CEL	haul_0035
Ble43_3.CEL	haul_0035
Ble01_55_a.CEL	haul_0035
Ble02_95_a.CEL	haul_0035
Ble04_30_a.CEL	haul_0035
Ble28_54_a.CEL	haul_0035
Ble29_69.CEL	haul_0035
Ble45_5.CEL	haul_0035
Sth36_25_a.CEL	haul_0035
Ble03_14_a.CEL	haul_0035
Ble13_23_a.CEL	haul_0035
Ble44_17.CEL	haul_0035
Ble29_45.CEL	haul_0035
Ble22_50_a.CEL	haul_0035
Kal6_106.CEL	haul_0035
Ble29_53.CEL	haul_0036
Ble11_13_a.CEL	haul_0036
Ble13_13_a.CEL	haul_0036
Ble43_2.CEL	haul_0036
Kal6_72.CEL	haul_0036
Ble44_24.CEL	haul_0036
Ble02_18_a.CEL	haul_0036
Ble23_50_a.CEL	haul_0036
Ble01_32_a.CEL	haul_0036
Ble46_8.CEL	haul_0036
Ble14_35_a.CEL	haul_0036
Ble26_13_a.CEL	haul_0036
Ble12_32_a.CEL	haul_0036
Ble21_14_a.CEL	haul_0036
Ble21_34_a.CEL	haul_0036
Ble26_17_a.CEL	haul_0036
Ble21_29_a.CEL	haul_0036
Ble22_11_a.CEL	haul_0036
Ble46_22.CEL	haul_0036
Ble27_1_a.CEL	haul_0036
Ble10_29.CEL	haul_0036
Ble23_32_a.CEL	haul_0036
Ble11_25_a.CEL	haul_0036
Kal6_106.CEL	haul_0036
Ble29_45.CEL	haul_0036
Ble17_25.CEL	haul_0036
Ble15_24_a.CEL	haul_0036
Ble28_30_a.CEL	haul_0036
Ble26_23_a.CEL	haul_0036
Ble10_44.CEL	haul_0036
Ble02_80_a.CEL	haul_0037
Ble23_43_a.CEL	haul_0037
Ble13_33_a.CEL	haul_0037
Ble27_10_a.CEL	haul_0037
Ble02_27_a.CEL	haul_0037
Ble03_28_a.CEL	haul_0037
Ble03_42_a.CEL	haul_0037
Ble43_18.CEL	haul_0037
Ble09_39_a.CEL	haul_0037
Ble04_65_a.CEL	haul_0037
Ble18_34_a.CEL	haul_0037
Ble10_31.CEL	haul_0037
Ble02_41_a.CEL	haul_0037
Ble03_41_a.CEL	haul_0037
Ble01_37_a.CEL	haul_0037
Ble02_74_a.CEL	haul_0037
Ble20_26_a.CEL	haul_0037
Ble14_41_a.CEL	haul_0037
Ost04_27_a.CEL	haul_0037
Ble01_43_a.CEL	haul_0037
Ble45_12.CEL	haul_0037
Ble12_14_a.CEL	haul_0037
Ble26_48_a.CEL	haul_0037
Ble31_42_a.CEL	haul_0037
Ble29_60.CEL	haul_0037
Ble22_38_a.CEL	haul_0037
Ble28_53_a.CEL	haul_0037
Ble02_50_a.CEL	haul_0037
Ble02_75_a.CEL	haul_0037
Ble17_26.CEL	haul_0037
Ble43_1.CEL	haul_0038
Ble22_4_a.CEL	haul_0038
Ble03_30_a.CEL	haul_0038
Ble26_18_a.CEL	haul_0038
Ble22_32_a.CEL	haul_0038
Ble46_4.CEL	haul_0038
Ble26_9_a.CEL	haul_0038
Ble28_42_a.CEL	haul_0038
Ble28_60_a.CEL	haul_0038
Ble26_29_a.CEL	haul_0038
Ble29_32.CEL	haul_0038
Ble46_26.CEL	haul_0038
Ble18_36_a.CEL	haul_0038
Ble29_23.CEL	haul_0038
Ble21_25_a.CEL	haul_0038
Ble22_41_a.CEL	haul_0038
Ble02_47_a.CEL	haul_0038
Ble02_64_a.CEL	haul_0038
Ble21_48_a.CEL	haul_0038
Sth36_25_a.CEL	haul_0038
Ble11_12_a.CEL	haul_0038
Kal6_40.CEL	haul_0038
Ble28_33_a.CEL	haul_0038
Ble27_39_a.CEL	haul_0038
Ble22_47_a.CEL	haul_0038
Ble21_15_a.CEL	haul_0038
Ble21_5_a.CEL	haul_0038
Kal6_113.CEL	haul_0038
Ble43_21.CEL	haul_0038
Ble01_43_a.CEL	haul_0038
Ble17_25.CEL	haul_0039
Ble26_40_a.CEL	haul_0039
Ble43_18.CEL	haul_0039
Ble22_27_a.CEL	haul_0039
Ble20_37_a.CEL	haul_0039
Kal6_81.CEL	haul_0039
Ble23_47_a.CEL	haul_0039
Ble27_26_a.CEL	haul_0039
Ble31_19_a.CEL	haul_0039
Ble46_21.CEL	haul_0039
Ble15_24_a.CEL	haul_0039
Ble14_3_a.CEL	haul_0039
Ost04_48_a.CEL	haul_0039
Ble46_22.CEL	haul_0039
Kal05_102_a.CEL	haul_0039
Ble18_11_a.CEL	haul_0039
Ble43_37.CEL	haul_0039
Ble14_24_a.CEL	haul_0039
Ble28_24_a.CEL	haul_0039
Ble26_9_a.CEL	haul_0039
Ble11_20_a.CEL	haul_0039
Ble19_39_a.CEL	haul_0039
Ble13_18_a.CEL	haul_0039
Ost04_45_a.CEL	haul_0039
Ble46_10.CEL	haul_0039
Ble22_34_a.CEL	haul_0039
Ble11_48_a.CEL	haul_0039
Ble10_25.CEL	haul_0039
Ble10_48.CEL	haul_0039
Ble01_44_a.CEL	haul_0039
Ble01_51_a.CEL	haul_0040
Ble03_13_a.CEL	haul_0040
Ble28_62_a.CEL	haul_0040
Ble10_23.CEL	haul_0040
Ble44_22.CEL	haul_0040
Ble46_23.CEL	haul_0040
Ble03_59_a.CEL	haul_0040
Ble21_33_a.CEL	haul_0040
Ble44_8.CEL	haul_0040
Ble23_45_a.CEL	haul_0040
Ble22_5_a.CEL	haul_0040
Ble15_21_a.CEL	haul_0040
Ble28_33_a.CEL	haul_0040
Ble27_17_a.CEL	haul_0040
Ble21_4_a.CEL	haul_0040
Kal6_11.CEL	haul_0040
Ble28_59_a.CEL	haul_0040
Ble26_10_a.CEL	haul_0040
Ble29_58.CEL	haul_0040
Ble29_80.CEL	haul_0040
Ble23_24_a.CEL	haul_0040
Ble16_34_a.CEL	haul_0040
Ble44_7.CEL	haul_0040
Ble16_46_a.CEL	haul_0040
Ble10_5.CEL	haul_0040
Kal6_13.CEL	haul_0040
Ble13_17_a.CEL	haul_0040
Ble03_51_a.CEL	haul_0040
Ble10_17.CEL	haul_0040
Ble27_32_a.CEL	haul_0040
Vab03_36_a.CEL	haul_0041
Sth4_33.CEL	haul_0041
GA_v22_49.CEL	haul_0041
Sth44_75.CEL	haul_0041
Ble43_9.CEL	haul_0041
Kal05_25_a.CEL	haul_0041
Ble26_38_a.CEL	haul_0041
VaN05_7_a.CEL	haul_0041
Gav08_8_a.CEL	haul_0041
Vab04_20_a.CEL	haul_0041
Gav11_66_a.CEL	haul_0041
Ble29_72.CEL	haul_0041
Gav02_14_a.CEL	haul_0041
NoB3_12.CEL	haul_0041
Ble11_22_a.CEL	haul_0041
VAb02_20_a.CEL	haul_0041
Ble21_38_a.CEL	haul_0041
Ble10_23.CEL	haul_0041
Ble27_20_a.CEL	haul_0041
Vab05_47_a.CEL	haul_0041
Sth44_85.CEL	haul_0041
Vab05_14_a.CEL	haul_0041
Vab05_3_a.CEL	haul_0041
VaN05_48_a.CEL	haul_0041
NoB20_056.CEL	haul_0041
NoB07_16_a.CEL	haul_0041
Vab05_19_a.CEL	haul_0041
Ble23_9_a.CEL	haul_0041
Ble17_35.CEL	haul_0041
Sod01_86_a.CEL	haul_0041
A-ST2_68.CEL	haul_0042
VAb01_40_a.CEL	haul_0042
Ble29_47.CEL	haul_0042
NoB20_010.CEL	haul_0042
Gav07_86_a.CEL	haul_0042
Sth02_012.CEL	haul_0042
NoB11_10_a.CEL	haul_0042
NoB04_6_a.CEL	haul_0042
Vab04_60_a.CEL	haul_0042
Upp02_13_a.CEL	haul_0042
NoB16_047.CEL	haul_0042
Ble10_3.CEL	haul_0042
GA-v1_36.CEL	haul_0042
Ble03_56_a.CEL	haul_0042
Ble22_44_a.CEL	haul_0042
Ble43_39.CEL	haul_0042
Ble16_22_a.CEL	haul_0042
NoB08_16_a.CEL	haul_0042
Sth37_80.CEL	haul_0042
Ble26_4_a.CEL	haul_0042
A-ST5_11.CEL	haul_0042
NoB09_17_a.CEL	haul_0042
NoB05_5_a.CEL	haul_0042
Ble01_2_a.CEL	haul_0042
Ble22_31_a.CEL	haul_0042
Sth12_27.CEL	haul_0042
Ble26_11_a.CEL	haul_0042
NoB02_15_a.CEL	haul_0042
Sth39_86.CEL	haul_0042
Sth18_19.CEL	haul_0042
Ble22_44_a.CEL	haul_0043
Ble10_7.CEL	haul_0043
Ble28_29_a.CEL	haul_0043
NoB02_21_a.CEL	haul_0043
GA_v27_2.CEL	haul_0043
GA-v1_2.CEL	haul_0043
Sth28_22.CEL	haul_0043
Ble13_22_a.CEL	haul_0043
NoB20_034.CEL	haul_0043
Ble10_1.CEL	haul_0043
Vab05_37_a.CEL	haul_0043
VaN07_2_a.CEL	haul_0043
NoB11_14_a.CEL	haul_0043
Ble15_12_a.CEL	haul_0043
VA_b23_14.CEL	haul_0043
Ble17_67.CEL	haul_0043
Sth28_1.CEL	haul_0043
VaN06_11_a.CEL	haul_0043
NoB07_13_a.CEL	haul_0043
Ble10_25.CEL	haul_0043
Ble46_17.CEL	haul_0043
Sth44_75.CEL	haul_0043
NoB20_032.CEL	haul_0043
NoB04_4_a.CEL	haul_0043
Ost04_27_a.CEL	haul_0043
NoB09_14_a.CEL	haul_0043
VaN06_20_a.CEL	haul_0043
VaN02_37_a.CEL	haul_0043
VA_b20_36.CEL	haul_0043
NoB01_29_a.CEL	haul_0043
Gav11_83_a.CEL	haul_0044
Sth28_89.CEL	haul_0044
Sth17_32.CEL	haul_0044
VA_b21_48.CEL	haul_0044
Ost10_Ble40_25_a.CEL	haul_0044
VA_b16_3.CEL	haul_0044
Ble16_31_a.CEL	haul_0044
Ble11_9_a.CEL	haul_0044
NoB09_33_a.CEL	haul_0044
NoB11_19_a.CEL	haul_0044
Sth37_82.CEL	haul_0044
Sth29_8.CEL	haul_0044
NoB04_4_a.CEL	haul_0044
Ble46_23.CEL	haul_0044
VAb02_7_a.CEL	haul_0044
NoB11_60_a.CEL	haul_0044
Ble10_17.CEL	haul_0044
Upp03_014.CEL	haul_0044
Ble43_2.CEL	haul_0044
Upp05_026.CEL	haul_0044
Ble11_1_a.CEL	haul_0044
VA_b19_53.CEL	haul_0044
Gav08_13_a.CEL	haul_0044
Ble11_51_a.CEL	haul_0044
Vab05_4_a.CEL	haul_0044
Ble15_34_a.CEL	haul_0044
NoB07_14_a.CEL	haul_0044
GA-v1_37.CEL	haul_0044
Ble01_39_a.CEL	haul_0044
Ble11_53_a.CEL	haul_0044
Kal11_32.CEL	haul_0045
VA_b23_32.CEL	haul_0045
Sth12_33.CEL	haul_0045
Ble01_7_a.CEL	haul_0045
NoB16_048.CEL	haul_0045
Upp7_11.CEL	haul_0045
VA_b21_24.CEL	haul_0045
Ble18_49_a.CEL	haul_0045
Sth19_50.CEL	haul_0045
GA-v6_78.CEL	haul_0045
Ble28_9_a.CEL	haul_0045
Ble22_18_a.CEL	haul_0045
Ble29_44.CEL	haul_0045
Sth40_30.CEL	haul_0045
NoB3_32.CEL	haul_0045
Gav03_34_a.CEL	haul_0045
NoB04_9_a.CEL	haul_0045
Upp01_3_a.CEL	haul_0045
VA_b15_29.CEL	haul_0045
Ble44_15.CEL	haul_0045
Sth17_29.CEL	haul_0045
Ble45_20.CEL	haul_0045
Ble18_9_a.CEL	haul_0045
VaN06_2_a.CEL	haul_0045
Ble46_21.CEL	haul_0045
NoB01_47_a.CEL	haul_0045
Vab04_14_a.CEL	haul_0045
NoB10_46_a.CEL	haul_0045
NoB01_45_a.CEL	haul_0045
Ble15_12_a.CEL	haul_0045
VA_b19_35.CEL	haul_0046
Ble14_6_a.CEL	haul_0046
Sth43_89.CEL	haul_0046
Upp02_25_a.CEL	haul_0046
Sth44_39.CEL	haul_0046
NoB14_9_a.CEL	haul_0046
Ble27_5_a.CEL	haul_0046
NoB10_1_a.CEL	haul_0046
Gav07_44_a.CEL	haul_0046
A-ST3_32.CEL	haul_0046
Sth21_15.CEL	haul_0046
Ble16_1_a.CEL	haul_0046
VA_b21_49.CEL	haul_0046
NoB04_2_a.CEL	haul_0046
Gav10_53_a.CEL	haul_0046
NoB02_5_a.CEL	haul_0046
NoB10_25_a.CEL	haul_0046
Vab04_1_a.CEL	haul_0046
Sth18_42.CEL	haul_0046
NoB16_15_a.CEL	haul_0046
Ble46_8.CEL	haul_0046
Ble23_48_a.CEL	haul_0046
Ble27_20_a.CEL	haul_0046
NoB11_17_a.CEL	haul_0046
Kal6_117.CEL	haul_0046
Ble21_15_a.CEL	haul_0046
Ble14_21_a.CEL	haul_0046
VA-N9_40.CEL	haul_0046
Ble16_44_a.CEL	haul_0046
Sth15_43.CEL	haul_0046
Ble22_22_a.CEL	haul_0047
Ble03_36_a.CEL	haul_0047
NoB11_7_a.CEL	haul_0047
Upp03_046.CEL	haul_0047
NoB11_48_a.CEL	haul_0047
Vab03_26_a.CEL	haul_0047
Sth14_36.CEL	haul_0047
Sth43_84.CEL	haul_0047
NoB09_48_a.CEL	haul_0047
Ost10_Ble40_45_a.CEL	haul_0047
VaN01_30_a.CEL	haul_0047
VaN01_22_a.CEL	haul_0047
VAb01_36_a.CEL	haul_0047
Sth29_101.CEL	haul_0047
Ble01_37_a.CEL	haul_0047
Gav04_30_a.CEL	haul_0047
Ble28_22_a.CEL	haul_0047
Vab04_77_a.CEL	haul_0047
NoB11_29_a.CEL	haul_0047
Ble43_32.CEL	haul_0047
VA-N9_15.CEL	haul_0047
Sth36_28_a.CEL	haul_0047
Ble28_48_a.CEL	haul_0047
Vab04_81_a.CEL	haul_0047
Ble29_32.CEL	haul_0047
NoB10_24_a.CEL	haul_0047
Gav08_47_a.CEL	haul_0047
Ble44_39.CEL	haul_0047
NoB15_27_a.CEL	haul_0047
Ble02_63_a.CEL	haul_0047
NoB01_4_a.CEL	haul_0048
Ble03_61_a.CEL	haul_0048
Vab05_37_a.CEL	haul_0048
Ble29_50.CEL	haul_0048
Sth29_11.CEL	haul_0048
NoB02_8_a.CEL	haul_0048
Ble02_99_a.CEL	haul_0048
Ble11_5_a.CEL	haul_0048
GA_v25_36.CEL	haul_0048
Sth24_28.CEL	haul_0048
Ble16_31_a.CEL	haul_0048
Ble12_29_a.CEL	haul_0048
Ble01_13_a.CEL	haul_0048
NoB11_28_a.CEL	haul_0048
NoB11_21_a.CEL	haul_0048
Vab03_18_a.CEL	haul_0048
Vab04_77_a.CEL	haul_0048
Ble17_50.CEL	haul_0048
Sth15_20.CEL	haul_0048
Ble09_36_a.CEL	haul_0048
NoB01_8_a.CEL	haul_0048
Sth14_46.CEL	haul_0048
VAb02_51_a.CEL	haul_0048
A_ST3_17.CEL	haul_0048
Upp03_027.CEL	haul_0048
Ble04_91_a.CEL	haul_0048
Sth33_7.CEL	haul_0048
GA-v6_5.CEL	haul_0048
VA_b19_45.CEL	haul_0048
VA-b6_52.CEL	haul_0048
Sth30_75.CEL	haul_0049
VA_b24_13.CEL	haul_0049
Sth21_19.CEL	haul_0049
Ble01_7_a.CEL	haul_0049
NoB01_11_a.CEL	haul_0049
Ble21_36_a.CEL	haul_0049
Upp02_35_a.CEL	haul_0049
Vab04_80_a.CEL	haul_0049
NoB01_16_a.CEL	haul_0049
NoB07_30_a.CEL	haul_0049
Ble45_20.CEL	haul_0049
Ble12_32_a.CEL	haul_0049
VA_b23_7.CEL	haul_0049
Sth45_19.CEL	haul_0049
NoB11_12_a.CEL	haul_0049
Kal6_110.CEL	haul_0049
NoB02_4_a.CEL	haul_0049
Ble03_6_a.CEL	haul_0049
Upp7_15.CEL	haul_0049
Ble43_25.CEL	haul_0049
Ble23_37_a.CEL	haul_0049
GA_v25_24.CEL	haul_0049
VA_b22_2.CEL	haul_0049
Ble03_1_a.CEL	haul_0049
Gav04_24_a.CEL	haul_0049
Ble02_95_a.CEL	haul_0049
Upp08_29_a.CEL	haul_0049
Sth30_53.CEL	haul_0049
Sth14_16_a.CEL	haul_0049
Vab05_34_a.CEL	haul_0049
Ble44_38.CEL	haul_0050
VA_b17_44.CEL	haul_0050
NoB02_8_a.CEL	haul_0050
Ble29_19.CEL	haul_0050
NoB10_34_a.CEL	haul_0050
Gav08_4_a.CEL	haul_0050
Ble22_3_a.CEL	haul_0050
NoB11_62_a.CEL	haul_0050
Sth33_24.CEL	haul_0050
GA_v27_15.CEL	haul_0050
Ble13_14_a.CEL	haul_0050
NoB02_12_a.CEL	haul_0050
VaN05_5_a.CEL	haul_0050
NoB11_54_a.CEL	haul_0050
Sth28_12.CEL	haul_0050
Vab05_54_a.CEL	haul_0050
Gav12_6_a.CEL	haul_0050
Ble23_23_a.CEL	haul_0050
Ble15_22_a.CEL	haul_0050
Kal05_37_a.CEL	haul_0050
Sth07_016.CEL	haul_0050
Ble11_26_a.CEL	haul_0050
Sth9_34.CEL	haul_0050
NoB04_14_a.CEL	haul_0050
VA_b23_19.CEL	haul_0050
Sth36_56.CEL	haul_0050
Sth37_76.CEL	haul_0050
Ble23_11_a.CEL	haul_0050
VAb02_44_a.CEL	haul_0050
Ble22_50_a.CEL	haul_0050
Upp10_30.CEL	haul_0051
Upp10_51.CEL	haul_0051
Ble02_99_a.CEL	haul_0051
Ble26_33_a.CEL	haul_0051
Ble26_40_a.CEL	haul_0051
Ble10_10.CEL	haul_0051
Ble29_68.CEL	haul_0051
Ble26_24_a.CEL	haul_0051
Gav19_013.CEL	haul_0051
Upp10_18.CEL	haul_0051
Ble28_33_a.CEL	haul_0051
Gav20_3_a.CEL	haul_0051
Gav18_011.CEL	haul_0051
Gav19_021.CEL	haul_0051
Gav18_020.CEL	haul_0051
Ble27_19_a.CEL	haul_0051
Ble22_6_a.CEL	haul_0051
Kal6_117.CEL	haul_0051
Gav17_002.CEL	haul_0051
Gav20_73_a.CEL	haul_0051
Gav19_005.CEL	haul_0051
Gav17_024.CEL	haul_0051
Ble26_7_a.CEL	haul_0051
Ble29_74.CEL	haul_0051
Ble12_14_a.CEL	haul_0051
Ble01_32_a.CEL	haul_0051
Upp10_12.CEL	haul_0051
VaN13_25_a.CEL	haul_0051
Gav18_004.CEL	haul_0051
Ble31_15_a.CEL	haul_0051
Kal6_12.CEL	haul_0052
Ble29_57.CEL	haul_0052
Upp11_2.CEL	haul_0052
Gav17_046.CEL	haul_0052
Ble10_2.CEL	haul_0052
Upp9_19.CEL	haul_0052
Ble01_40_a.CEL	haul_0052
Ble21_7_a.CEL	haul_0052
Upp11_5.CEL	haul_0052
Ble26_19_a.CEL	haul_0052
Upp10_64.CEL	haul_0052
Ble43_23.CEL	haul_0052
Ble26_40_a.CEL	haul_0052
Kal6_113.CEL	haul_0052
