sample_id	haul_id
Upp10_55.CEL	haul_0064
Gav19_024.CEL	haul_0064
Gav17_054.CEL	haul_0064
Gav17_032.CEL	haul_0064
Gav19_020.CEL	haul_0064
Gav20_63_a.CEL	haul_0064
Upp11_29.CEL	haul_0064
Gav18_056.CEL	haul_0064
Gav18_004.CEL	haul_0064
Gav19_38_a.CEL	haul_0064
Upp11_41.CEL	haul_0064
Gav18_020.CEL	haul_0064
Gav18_030.CEL	haul_0064
Upp9_37.CEL	haul_0065
Gav18_042.CEL	haul_0065
Gav18_043.CEL	haul_0065
Gav18_056.CEL	haul_0065
Sth43_10.CEL	haul_0065
Gav18_001.CEL	haul_0065
Upp9_8.CEL	haul_0065
Gav18_034.CEL	haul_0065
Gav17_002.CEL	haul_0065
Gav17_007.CEL	haul_0065
Upp11_16.CEL	haul_0065
Gav03_38_a.CEL	haul_0065
Upp10_58.CEL	haul_0065
Gav19_035.CEL	haul_0065
Gav19_018.CEL	haul_0065
Gav18_049.CEL	haul_0065
Upp10_30.CEL	haul_0065
Gav18_004.CEL	haul_0065
Upp10_25.CEL	haul_0065
Upp10_13.CEL	haul_0065
Gav20_63_a.CEL	haul_0065
Upp10_22.CEL	haul_0065
Gav18_009.CEL	haul_0065
Gav19_002.CEL	haul_0065
Upp11_40.CEL	haul_0065
Gav07_100_a.CEL	haul_0065
Upp9_10.CEL	haul_0065
Gav19_027.CEL	haul_0065
Upp10_19.CEL	haul_0065
VaN13_8_a.CEL	haul_0065
Upp11_39.CEL	haul_0066
Upp11_7.CEL	haul_0066
Gav19_031.CEL	haul_0066
Gav19_029.CEL	haul_0066
Upp9_36.CEL	haul_0066
Gav17_034.CEL	haul_0066
Upp10_55.CEL	haul_0066
Upp10_54.CEL	haul_0066
VaN13_23_a.CEL	haul_0066
Upp10_32.CEL	haul_0066
Upp10_53.CEL	haul_0066
Gav18_030.CEL	haul_0066
Upp11_15.CEL	haul_0066
Gav17_027.CEL	haul_0066
Sth28_28.CEL	haul_0066
Sth38_59.CEL	haul_0066
Gav19_005.CEL	haul_0066
Gav17_028.CEL	haul_0066
Gav19_36_a.CEL	haul_0066
VaN12_19_a.CEL	haul_0066
Gav17_049.CEL	haul_0066
VaN12_4_a.CEL	haul_0066
Gav17_050.CEL	haul_0066
Upp10_39.CEL	haul_0066
VaN04_15_a.CEL	haul_0066
Gav18_009.CEL	haul_0066
Gav17_023.CEL	haul_0066
Gav17_018.CEL	haul_0066
Gav17_057.CEL	haul_0066
Gav18_054.CEL	haul_0066
Upp11_16.CEL	haul_0067
Gav18_028.CEL	haul_0067
VaN13_3_a.CEL	haul_0067
Sth41_27.CEL	haul_0067
Upp10_59.CEL	haul_0067
Upp9_6.CEL	haul_0067
Upp11_11.CEL	haul_0067
Gav18_049.CEL	haul_0067
Gav19_014.CEL	haul_0067
Upp9_48.CEL	haul_0067
Gav18_009.CEL	haul_0067
Gav20_44_a.CEL	haul_0067
VaN12_7_a.CEL	haul_0067
Gav19_51_a.CEL	haul_0067
VaN13_12_a.CEL	haul_0067
Upp10_37.CEL	haul_0067
Upp11_4.CEL	haul_0067
Gav17_026.CEL	haul_0067
Gav12_066.CEL	haul_0067
Gav18_022.CEL	haul_0067
Gav17_037.CEL	haul_0067
Upp10_35.CEL	haul_0067
Gav17_045.CEL	haul_0067
Gav20_45_a.CEL	haul_0067
VaN13_20_a.CEL	haul_0067
Gav17_002.CEL	haul_0067
Upp11_33.CEL	haul_0067
Gav17_041.CEL	haul_0067
Sth20_38.CEL	haul_0067
VaN12_11_a.CEL	haul_0067
Gav18_040.CEL	haul_0068
Gav17_043.CEL	haul_0068
Gav18_018.CEL	haul_0068
Upp11_10.CEL	haul_0068
Gav18_044.CEL	haul_0068
Gav19_029.CEL	haul_0068
VaN12_7_a.CEL	haul_0068
Upp11_23.CEL	haul_0068
Gav18_047.CEL	haul_0068
Gav20_3_a.CEL	haul_0068
Gav17_039.CEL	haul_0068
VaN13_4_a.CEL	haul_0068
Upp10_21.CEL	haul_0068
Gav20_78_a.CEL	haul_0068
Gav19_39_a.CEL	haul_0068
Sth41_65.CEL	haul_0068
Upp11_6.CEL	haul_0068
Upp11_14.CEL	haul_0068
Sth43_84.CEL	haul_0068
Gav20_8_a.CEL	haul_0068
Sth39_49.CEL	haul_0068
Gav20_62_a.CEL	haul_0068
Gav18_043.CEL	haul_0068
Upp11_50.CEL	haul_0068
Gav20_1_a.CEL	haul_0068
Gav18_056.CEL	haul_0068
Gav19_014.CEL	haul_0068
Gav17_015.CEL	haul_0068
Gav17_049.CEL	haul_0068
Upp10_54.CEL	haul_0068
Gav17_008.CEL	haul_0069
Upp10_36.CEL	haul_0069
Upp10_35.CEL	haul_0069
Gav19_024.CEL	haul_0069
Upp11_15.CEL	haul_0069
Gav19_44_a.CEL	haul_0069
Upp9_37.CEL	haul_0069
Gav19_034.CEL	haul_0069
Upp11_41.CEL	haul_0069
Gav19_41_a.CEL	haul_0069
Gav17_026.CEL	haul_0069
Gav20_16_a.CEL	haul_0069
Gav19_030.CEL	haul_0069
Upp11_29.CEL	haul_0069
Gav17_052.CEL	haul_0069
Upp11_49.CEL	haul_0069
Gav18_056.CEL	haul_0069
Gav17_019.CEL	haul_0069
Upp04_022.CEL	haul_0069
Upp11_44.CEL	haul_0069
VaN13_12_a.CEL	haul_0069
Gav19_031.CEL	haul_0069
Sth43_71.CEL	haul_0069
Gav17_037.CEL	haul_0069
Gav09_69_a.CEL	haul_0069
Gav18_022.CEL	haul_0069
Gav18_035.CEL	haul_0069
VaN13_3_a.CEL	haul_0069
Gav19_49_a.CEL	haul_0069
Gav17_053.CEL	haul_0069
Gav19_007.CEL	haul_0070
Upp11_25.CEL	haul_0070
Gav20_72_a.CEL	haul_0070
Gav20_3_a.CEL	haul_0070
Upp11_31.CEL	haul_0070
Sth29_47.CEL	haul_0070
Upp10_53.CEL	haul_0070
Gav19_37_a.CEL	haul_0070
Gav19_53_a.CEL	haul_0070
Gav17_015.CEL	haul_0070
VA-b6_42.CEL	haul_0070
Upp10_1.CEL	haul_0070
Gav18_018.CEL	haul_0070
VaN12_11_a.CEL	haul_0070
Gav17_053.CEL	haul_0070
Gav17_008.CEL	haul_0070
Gav19_41_a.CEL	haul_0070
Gav18_052.CEL	haul_0070
Gav19_034.CEL	haul_0070
Gav17_012.CEL	haul_0070
Gav20_76_a.CEL	haul_0070
Gav20_25_a.CEL	haul_0070
Gav20_74_a.CEL	haul_0070
Gav02_8_a.CEL	haul_0070
Upp10_63.CEL	haul_0070
Gav19_020.CEL	haul_0070
Upp10_49.CEL	haul_0070
Gav20_50_a.CEL	haul_0070
Upp11_36.CEL	haul_0070
Gav17_048.CEL	haul_0070
Gav19_033.CEL	haul_0071
VaN13_3_a.CEL	haul_0071
Ble22_1_a.CEL	haul_0071
Ble44_32.CEL	haul_0071
Gav17_010.CEL	haul_0071
Gav20_3_a.CEL	haul_0071
Gav17_028.CEL	haul_0071
Upp10_30.CEL	haul_0071
Upp11_35.CEL	haul_0071
Gav20_53_a.CEL	haul_0071
Gav17_032.CEL	haul_0071
Upp11_21.CEL	haul_0071
Upp10_22.CEL	haul_0071
Upp10_31.CEL	haul_0071
Upp11_12.CEL	haul_0071
Upp11_43.CEL	haul_0071
Upp11_37.CEL	haul_0071
Gav17_021.CEL	haul_0071
Upp9_8.CEL	haul_0071
Upp11_14.CEL	haul_0071
VaN13_4_a.CEL	haul_0071
Gav20_54_a.CEL	haul_0071
Gav20_55_a.CEL	haul_0071
Ble12_26_a.CEL	haul_0071
Gav18_029.CEL	haul_0071
Upp11_2.CEL	haul_0071
Gav17_033.CEL	haul_0071
Gav19_019.CEL	haul_0071
Gav19_024.CEL	haul_0071
Gav17_045.CEL	haul_0071
Gav18_004.CEL	haul_0072
Gav17_015.CEL	haul_0072
Upp11_1.CEL	haul_0072
Ble43_25.CEL	haul_0072
Gav19_48_a.CEL	haul_0072
Gav17_001.CEL	haul_0072
Gav20_70_a.CEL	haul_0072
Upp11_20.CEL	haul_0072
VaN13_12_a.CEL	haul_0072
Upp10_10.CEL	haul_0072
Gav17_056.CEL	haul_0072
VaN13_2_a.CEL	haul_0072
Ble31_39_a.CEL	haul_0072
Upp10_23.CEL	haul_0072
Upp10_16.CEL	haul_0072
Upp10_13.CEL	haul_0072
Upp10_26.CEL	haul_0072
Gav17_014.CEL	haul_0072
VaN13_18_a.CEL	haul_0072
Gav19_38_a.CEL	haul_0072
Upp10_45.CEL	haul_0072
Gav18_037.CEL	haul_0072
Upp11_22.CEL	haul_0072
Gav17_012.CEL	haul_0072
Upp11_11.CEL	haul_0072
Upp11_46.CEL	haul_0072
Ost04_12_a.CEL	haul_0072
Gav17_007.CEL	haul_0072
Gav17_042.CEL	haul_0072
VaN12_6_a.CEL	haul_0072
Gav19_51_a.CEL	haul_0073
Upp11_28.CEL	haul_0073
Gav18_027.CEL	haul_0073
Gav20_45_a.CEL	haul_0073
Gav19_018.CEL	haul_0073
Ble26_36_a.CEL	haul_0073
Gav19_45_a.CEL	haul_0073
Gav19_010.CEL	haul_0073
VaN13_6_a.CEL	haul_0073
Upp9_10.CEL	haul_0073
VaN12_7_a.CEL	haul_0073
Upp10_45.CEL	haul_0073
Gav17_051.CEL	haul_0073
VaN13_4_a.CEL	haul_0073
Upp11_14.CEL	haul_0073
Gav19_017.CEL	haul_0073
Gav20_6_a.CEL	haul_0073
Gav18_043.CEL	haul_0073
Ble04_91_a.CEL	haul_0073
Upp10_5.CEL	haul_0073
Gav17_001.CEL	haul_0073
Gav20_7_a.CEL	haul_0073
Upp10_8.CEL	haul_0073
Gav20_70_a.CEL	haul_0073
Upp10_31.CEL	haul_0073
Upp11_51.CEL	haul_0073
Upp11_41.CEL	haul_0073
Upp11_43.CEL	haul_0073
Upp9_5.CEL	haul_0073
Ble44_20.CEL	haul_0073
VaN12_19_a.CEL	haul_0074
Gav19_016.CEL	haul_0074
Ble21_48_a.CEL	haul_0074
Gav19_37_a.CEL	haul_0074
Ble01_26_a.CEL	haul_0074
Gav18_004.CEL	haul_0074
Gav19_031.CEL	haul_0074
Gav17_048.CEL	haul_0074
Upp11_22.CEL	haul_0074
VaN13_12_a.CEL	haul_0074
Gav20_50_a.CEL	haul_0074
Upp11_32.CEL	haul_0074
Gav18_032.CEL	haul_0074
Gav19_021.CEL	haul_0074
Gav19_50_a.CEL	haul_0074
Gav20_71_a.CEL	haul_0074
Upp10_28.CEL	haul_0074
Upp11_25.CEL	haul_0074
Gav19_030.CEL	haul_0074
Gav18_024.CEL	haul_0074
Gav17_053.CEL	haul_0074
Gav19_034.CEL	haul_0074
VaN12_21_a.CEL	haul_0074
Gav18_046.CEL	haul_0074
Gav20_48_a.CEL	haul_0074
Upp10_1.CEL	haul_0074
Ble44_32.CEL	haul_0074
Upp10_14.CEL	haul_0074
Upp11_28.CEL	haul_0074
Gav17_059.CEL	haul_0074
Gav17_018.CEL	haul_0075
Upp10_48.CEL	haul_0075
Gav19_031.CEL	haul_0075
Upp10_59.CEL	haul_0075
VaN12_21_a.CEL	haul_0075
Gav17_037.CEL	haul_0075
Gav19_003.CEL	haul_0075
Gav18_038.CEL	haul_0075
Gav19_001.CEL	haul_0075
Gav19_36_a.CEL	haul_0075
Upp10_64.CEL	haul_0075
Gav20_73_a.CEL	haul_0075
Gav19_021.CEL	haul_0075
VaN13_1_a.CEL	haul_0075
Gav17_024.CEL	haul_0075
Gav19_035.CEL	haul_0075
Gav17_045.CEL	haul_0075
Gav19_030.CEL	haul_0075
Upp11_33.CEL	haul_0075
Gav18_026.CEL	haul_0075
Upp10_33.CEL	haul_0075
Ble01_25_a.CEL	haul_0075
Ble46_25.CEL	haul_0075
Upp11_39.CEL	haul_0075
Gav19_37_a.CEL	haul_0075
Gav19_027.CEL	haul_0075
Gav18_044.CEL	haul_0075
Ble45_28.CEL	haul_0075
Gav18_032.CEL	haul_0075
Upp10_5.CEL	haul_0075
Gav19_026.CEL	haul_0076
Gav18_042.CEL	haul_0076
Gav20_54_a.CEL	haul_0076
Upp10_18.CEL	haul_0076
Gav17_024.CEL	haul_0076
Gav20_70_a.CEL	haul_0076
Gav17_021.CEL	haul_0076
Upp10_56.CEL	haul_0076
Ble46_23.CEL	haul_0076
Upp11_13.CEL	haul_0076
Ble10_49.CEL	haul_0076
Gav17_012.CEL	haul_0076
Gav19_52_a.CEL	haul_0076
Upp10_62.CEL	haul_0076
Gav17_048.CEL	haul_0076
Upp10_32.CEL	haul_0076
Gav19_025.CEL	haul_0076
Gav18_009.CEL	haul_0076
Gav19_010.CEL	haul_0076
Ble10_42.CEL	haul_0076
Gav18_046.CEL	haul_0076
Gav20_63_a.CEL	haul_0076
Gav18_047.CEL	haul_0076
Gav18_037.CEL	haul_0076
Upp9_8.CEL	haul_0076
Gav17_032.CEL	haul_0076
Upp10_25.CEL	haul_0076
Gav20_25_a.CEL	haul_0076
Upp10_64.CEL	haul_0076
Gav18_022.CEL	haul_0076
Upp10_25.CEL	haul_0077
Gav18_030.CEL	haul_0077
Ble28_49_a.CEL	haul_0077
Gav19_44_a.CEL	haul_0077
Upp9_13.CEL	haul_0077
Upp11_47.CEL	haul_0077
Gav20_64_a.CEL	haul_0077
Upp10_4.CEL	haul_0077
Upp9_48.CEL	haul_0077
Upp10_23.CEL	haul_0077
VaN13_2_a.CEL	haul_0077
Upp10_7.CEL	haul_0077
Gav19_52_a.CEL	haul_0077
Gav19_022.CEL	haul_0077
Upp9_11.CEL	haul_0077
Ble44_4.CEL	haul_0077
Gav17_015.CEL	haul_0077
Gav18_031.CEL	haul_0077
Gav17_040.CEL	haul_0077
Gav17_037.CEL	haul_0077
Gav18_008.CEL	haul_0077
Gav18_047.CEL	haul_0077
Gav20_74_a.CEL	haul_0077
Ble29_17.CEL	haul_0077
VaN13_20_a.CEL	haul_0077
Gav19_47_a.CEL	haul_0077
Upp9_18.CEL	haul_0077
Upp10_54.CEL	haul_0077
Gav19_030.CEL	haul_0077
Gav19_005.CEL	haul_0077
Gav20_54_a.CEL	haul_0078
Upp10_12.CEL	haul_0078
VaN13_23_a.CEL	haul_0078
Upp11_32.CEL	haul_0078
Upp11_15.CEL	haul_0078
Gav19_033.CEL	haul_0078
Gav18_004.CEL	haul_0078
Gav19_025.CEL	haul_0078
Gav19_020.CEL	haul_0078
Gav18_023.CEL	haul_0078
VaN13_4_a.CEL	haul_0078
Upp11_29.CEL	haul_0078
VaN13_18_a.CEL	haul_0078
VaN13_12_a.CEL	haul_0078
Gav18_034.CEL	haul_0078
Gav18_018.CEL	haul_0078
Upp11_8.CEL	haul_0078
VaN13_25_a.CEL	haul_0078
Ble12_23_a.CEL	haul_0078
Gav20_64_a.CEL	haul_0078
Upp9_6.CEL	haul_0078
Upp10_64.CEL	haul_0078
Gav18_013.CEL	haul_0078
Upp11_34.CEL	haul_0078
Gav17_010.CEL	haul_0078
Upp10_32.CEL	haul_0078
Ble12_11_a.CEL	haul_0078
Upp10_35.CEL	haul_0078
Gav20_6_a.CEL	haul_0078
Ble01_23_a.CEL	haul_0078
Gav18_015.CEL	haul_0079
Upp10_31.CEL	haul_0079
Gav17_005.CEL	haul_0079
Ble01_7_a.CEL	haul_0079
Upp11_1.CEL	haul_0079
Upp10_23.CEL	haul_0079
Upp9_5.CEL	haul_0079
Gav18_025.CEL	haul_0079
Ble04_26_a.CEL	haul_0079
Ble21_18_a.CEL	haul_0079
Gav18_027.CEL	haul_0079
VaN13_25_a.CEL	haul_0079
Upp10_35.CEL	haul_0079
Upp11_49.CEL	haul_0079
Gav17_042.CEL	haul_0079
Gav19_50_a.CEL	haul_0079
Upp11_43.CEL	haul_0079
Gav19_014.CEL	haul_0079
VaN12_11_a.CEL	haul_0079
Gav17_052.CEL	haul_0079
Upp11_40.CEL	haul_0079
Gav19_034.CEL	haul_0079
Gav19_42_a.CEL	haul_0079
Gav17_035.CEL	haul_0079
Gav20_48_a.CEL	haul_0079
Upp10_32.CEL	haul_0079
Gav20_54_a.CEL	haul_0079
Upp11_44.CEL	haul_0079
Gav19_49_a.CEL	haul_0079
Gav18_041.CEL	haul_0079
Upp10_39.CEL	haul_0080
Upp10_59.CEL	haul_0080
Ble12_11_a.CEL	haul_0080
Gav19_48_a.CEL	haul_0080
Gav19_026.CEL	haul_0080
Gav19_033.CEL	haul_0080
Upp9_26.CEL	haul_0080
Upp10_58.CEL	haul_0080
Upp11_41.CEL	haul_0080
Gav19_016.CEL	haul_0080
Gav20_48_a.CEL	haul_0080
Gav18_042.CEL	haul_0080
Upp9_38.CEL	haul_0080
Upp9_37.CEL	haul_0080
Gav18_049.CEL	haul_0080
Gav17_035.CEL	haul_0080
VaN13_25_a.CEL	haul_0080
Kal6_106.CEL	haul_0080
Upp10_24.CEL	haul_0080
Upp10_30.CEL	haul_0080
Gav19_032.CEL	haul_0080
Gav18_046.CEL	haul_0080
Gav17_051.CEL	haul_0080
Gav17_017.CEL	haul_0080
Ble22_27_a.CEL	haul_0080
Gav19_36_a.CEL	haul_0080
Upp9_18.CEL	haul_0080
Gav20_72_a.CEL	haul_0080
Gav19_017.CEL	haul_0080
Gav18_037.CEL	haul_0080
Upp9_41.CEL	haul_0081
Gav19_012.CEL	haul_0081
VaN13_6_a.CEL	haul_0081
Gav17_045.CEL	haul_0081
Gav18_001.CEL	haul_0081
Gav19_51_a.CEL	haul_0081
Upp10_7.CEL	haul_0081
Gav20_55_a.CEL	haul_0081
Gav17_001.CEL	haul_0081
Gav20_70_a.CEL	haul_0081
Gav18_018.CEL	haul_0081
Upp11_11.CEL	haul_0081
Gav18_049.CEL	haul_0081
Ble03_46_a.CEL	haul_0081
Gav17_056.CEL	haul_0081
Gav19_035.CEL	haul_0081
Gav19_017.CEL	haul_0081
VaN12_6_a.CEL	haul_0081
VA-b6_59.CEL	haul_0081
Upp11_39.CEL	haul_0081
NoB16_13_a.CEL	haul_0081
Upp10_39.CEL	haul_0081
Gav18_015.CEL	haul_0081
Gav17_006.CEL	haul_0081
Upp11_46.CEL	haul_0081
Upp10_61.CEL	haul_0081
Upp11_51.CEL	haul_0081
Upp10_37.CEL	haul_0081
VaN12_19_a.CEL	haul_0081
Gav17_048.CEL	haul_0081
Gav20_60_a.CEL	haul_0082
Gav20_55_a.CEL	haul_0082
Gav17_055.CEL	haul_0082
Upp11_1.CEL	haul_0082
Ble02_85_a.CEL	haul_0082
Gav18_032.CEL	haul_0082
Upp10_37.CEL	haul_0082
Upp11_15.CEL	haul_0082
Gav18_038.CEL	haul_0082
Gav18_021.CEL	haul_0082
Upp11_14.CEL	haul_0082
VaN13_12_a.CEL	haul_0082
Gav18_054.CEL	haul_0082
NoB09_17_a.CEL	haul_0082
Upp11_43.CEL	haul_0082
Gav17_042.CEL	haul_0082
Upp11_37.CEL	haul_0082
Gav19_030.CEL	haul_0082
Upp9_12.CEL	haul_0082
Gav18_018.CEL	haul_0082
Gav17_041.CEL	haul_0082
Gav18_031.CEL	haul_0082
Gav17_027.CEL	haul_0082
Gav20_64_a.CEL	haul_0082
Gav18_006.CEL	haul_0082
Upp10_16.CEL	haul_0082
Upp10_45.CEL	haul_0082
Gav20_53_a.CEL	haul_0082
Gav19_41_a.CEL	haul_0082
Upp01_28_a.CEL	haul_0082
Gav18_015.CEL	haul_0083
GA_v25_9.CEL	haul_0083
Gav17_056.CEL	haul_0083
Gav20_65_a.CEL	haul_0083
Ble01_24_a.CEL	haul_0083
Gav17_023.CEL	haul_0083
Upp11_40.CEL	haul_0083
VaN12_13_a.CEL	haul_0083
Upp10_27.CEL	haul_0083
Gav20_44_a.CEL	haul_0083
Gav18_018.CEL	haul_0083
VaN13_20_a.CEL	haul_0083
Gav17_027.CEL	haul_0083
Gav18_009.CEL	haul_0083
Gav20_3_a.CEL	haul_0083
Upp11_43.CEL	haul_0083
VaN12_7_a.CEL	haul_0083
NoB09_42_a.CEL	haul_0083
Upp10_19.CEL	haul_0083
Gav20_73_a.CEL	haul_0083
Gav17_033.CEL	haul_0083
Gav17_039.CEL	haul_0083
Upp9_36.CEL	haul_0083
Gav17_055.CEL	haul_0083
Upp9_38.CEL	haul_0083
Gav19_006.CEL	haul_0083
Upp9_18.CEL	haul_0083
Upp10_14.CEL	haul_0083
Gav19_015.CEL	haul_0083
Upp10_29.CEL	haul_0083
Gav17_037.CEL	haul_0084
Gav20_25_a.CEL	haul_0084
Upp11_9.CEL	haul_0084
Vab04_77_a.CEL	haul_0084
Upp10_18.CEL	haul_0084
Upp10_40.CEL	haul_0084
Upp10_29.CEL	haul_0084
Upp10_33.CEL	haul_0084
Gav20_48_a.CEL	haul_0084
Upp10_23.CEL	haul_0084
Gav19_018.CEL	haul_0084
Upp9_37.CEL	haul_0084
Upp10_58.CEL	haul_0084
Gav09_34_a.CEL	haul_0084
Gav18_024.CEL	haul_0084
Upp11_31.CEL	haul_0084
VaN12_13_a.CEL	haul_0084
Ble27_49_a.CEL	haul_0084
Upp9_36.CEL	haul_0084
Gav19_015.CEL	haul_0084
Gav18_013.CEL	haul_0084
Upp11_46.CEL	haul_0084
Gav18_030.CEL	haul_0084
Gav18_035.CEL	haul_0084
Gav18_055.CEL	haul_0084
Upp10_8.CEL	haul_0084
Gav19_024.CEL	haul_0084
Gav19_022.CEL	haul_0084
Upp11_39.CEL	haul_0084
Gav18_056.CEL	haul_0084
Upp11_3.CEL	haul_0085
Gav19_017.CEL	haul_0085
NoB20_032.CEL	haul_0085
Upp11_16.CEL	haul_0085
Upp10_7.CEL	haul_0085
VaN13_23_a.CEL	haul_0085
Upp10_51.CEL	haul_0085
Upp10_2.CEL	haul_0085
Gav18_017.CEL	haul_0085
Upp10_33.CEL	haul_0085
Gav17_052.CEL	haul_0085
Upp9_18.CEL	haul_0085
Gav19_009.CEL	haul_0085
Gav18_041.CEL	haul_0085
Gav18_009.CEL	haul_0085
Upp9_5.CEL	haul_0085
Gav19_018.CEL	haul_0085
Gav17_010.CEL	haul_0085
Gav20_65_a.CEL	haul_0085
Gav17_042.CEL	haul_0085
Gav19_027.CEL	haul_0085
Gav07_32_a.CEL	haul_0085
Gav19_012.CEL	haul_0085
Upp10_22.CEL	haul_0085
Upp10_52.CEL	haul_0085
VaN13_20_a.CEL	haul_0085
Upp11_36.CEL	haul_0085
Ble29_44.CEL	haul_0085
Upp10_11.CEL	haul_0085
Gav17_046.CEL	haul_0085
Upp10_30.CEL	haul_0086
Gav20_76_a.CEL	haul_0086
Upp9_19.CEL	haul_0086
Gav20_15_a.CEL	haul_0086
Gav20_7_a.CEL	haul_0086
Upp11_40.CEL	haul_0086
Upp10_43.CEL	haul_0086
VA_b17_6.CEL	haul_0086
Gav20_16_a.CEL	haul_0086
Gav19_016.CEL	haul_0086
Upp11_9.CEL	haul_0086
Gav20_65_a.CEL	haul_0086
Gav19_022.CEL	haul_0086
Ble28_38_a.CEL	haul_0086
Upp11_25.CEL	haul_0086
Gav18_054.CEL	haul_0086
Upp02_15_a.CEL	haul_0086
Upp11_10.CEL	haul_0086
Upp10_61.CEL	haul_0086
Gav19_36_a.CEL	haul_0086
Upp11_24.CEL	haul_0086
Gav20_50_a.CEL	haul_0086
Gav18_038.CEL	haul_0086
Gav19_011.CEL	haul_0086
Gav19_39_a.CEL	haul_0086
Gav19_48_a.CEL	haul_0086
VaN12_11_a.CEL	haul_0086
Upp10_47.CEL	haul_0086
Upp11_8.CEL	haul_0086
Upp11_23.CEL	haul_0086
Gav19_020.CEL	haul_0087
VaN13_16_a.CEL	haul_0087
Upp10_13.CEL	haul_0087
Gav19_009.CEL	haul_0087
NoB20_043.CEL	haul_0087
Upp9_37.CEL	haul_0087
Ost04_22_a.CEL	haul_0087
VaN01_9_a.CEL	haul_0087
Upp10_33.CEL	haul_0087
Gav18_055.CEL	haul_0087
Gav18_033.CEL	haul_0087
Upp9_6.CEL	haul_0087
Gav17_012.CEL	haul_0087
Gav18_041.CEL	haul_0087
Gav20_47_a.CEL	haul_0087
Gav19_013.CEL	haul_0087
Gav19_014.CEL	haul_0087
Gav20_43_a.CEL	haul_0087
Upp10_1.CEL	haul_0087
Gav18_025.CEL	haul_0087
Upp11_41.CEL	haul_0087
Gav17_006.CEL	haul_0087
VaN13_12_a.CEL	haul_0087
Gav20_63_a.CEL	haul_0087
Upp10_10.CEL	haul_0087
Gav18_004.CEL	haul_0087
Gav18_017.CEL	haul_0087
Gav17_028.CEL	haul_0087
Upp11_21.CEL	haul_0087
Gav19_033.CEL	haul_0087
Gav18_010.CEL	haul_0088
Gav17_037.CEL	haul_0088
Gav19_026.CEL	haul_0088
Upp10_27.CEL	haul_0088
Gav19_022.CEL	haul_0088
Gav17_048.CEL	haul_0088
Gav18_024.CEL	haul_0088
Gav20_73_a.CEL	haul_0088
Gav18_029.CEL	haul_0088
Sth21_19.CEL	haul_0088
Ble29_17.CEL	haul_0088
Gav18_038.CEL	haul_0088
Upp10_48.CEL	haul_0088
Gav20_71_a.CEL	haul_0088
NoB01_45_a.CEL	haul_0088
Gav17_024.CEL	haul_0088
Upp10_33.CEL	haul_0088
Gav18_017.CEL	haul_0088
Gav20_48_a.CEL	haul_0088
Upp10_37.CEL	haul_0088
Upp10_25.CEL	haul_0088
Gav17_032.CEL	haul_0088
Upp10_13.CEL	haul_0088
Gav19_48_a.CEL	haul_0088
Upp11_3.CEL	haul_0088
VaN13_8_a.CEL	haul_0088
Gav18_012.CEL	haul_0088
Gav19_49_a.CEL	haul_0088
Gav17_027.CEL	haul_0088
Gav17_039.CEL	haul_0088
Gav17_028.CEL	haul_0089
VA_b23_19.CEL	haul_0089
Ble03_39_a.CEL	haul_0089
Gav18_044.CEL	haul_0089
Gav19_39_a.CEL	haul_0089
Gav20_1_a.CEL	haul_0089
Upp11_47.CEL	haul_0089
Gav20_73_a.CEL	haul_0089
Gav20_45_a.CEL	haul_0089
Upp10_36.CEL	haul_0089
Upp10_27.CEL	haul_0089
Upp10_9.CEL	haul_0089
Upp11_4.CEL	haul_0089
Upp11_13.CEL	haul_0089
Gav20_50_a.CEL	haul_0089
Upp11_51.CEL	haul_0089
Upp11_5.CEL	haul_0089
Upp10_8.CEL	haul_0089
Upp10_1.CEL	haul_0089
VaN13_4_a.CEL	haul_0089
Sod01_21_a.CEL	haul_0089
Upp11_21.CEL	haul_0089
Gav18_042.CEL	haul_0089
Gav19_022.CEL	haul_0089
Gav17_010.CEL	haul_0089
Upp10_35.CEL	haul_0089
VaN13_6_a.CEL	haul_0089
Gav19_026.CEL	haul_0089
Upp11_33.CEL	haul_0089
Gav20_57_a.CEL	haul_0089
Upp11_1.CEL	haul_0090
Gav18_009.CEL	haul_0090
Gav19_025.CEL	haul_0090
Upp11_5.CEL	haul_0090
Gav19_45_a.CEL	haul_0090
Gav17_004.CEL	haul_0090
VaN13_3_a.CEL	haul_0090
Upp11_9.CEL	haul_0090
Gav20_54_a.CEL	haul_0090
Gav17_008.CEL	haul_0090
Upp10_54.CEL	haul_0090
Upp9_5.CEL	haul_0090
Gav19_44_a.CEL	haul_0090
Gav18_039.CEL	haul_0090
Upp10_30.CEL	haul_0090
Upp10_23.CEL	haul_0090
Gav18_030.CEL	haul_0090
Gav19_007.CEL	haul_0090
VaN12_7_a.CEL	haul_0090
Gav18_017.CEL	haul_0090
Upp11_11.CEL	haul_0090
Gav17_050.CEL	haul_0090
NoB01_27_a.CEL	haul_0090
Gav17_005.CEL	haul_0090
Upp01_22_a.CEL	haul_0090
Upp11_37.CEL	haul_0090
Gav20_62_a.CEL	haul_0090
Ble17_42.CEL	haul_0090
Gav18_052.CEL	haul_0090
Upp11_23.CEL	haul_0090
Gav20_3_a.CEL	haul_0091
Gav20_53_a.CEL	haul_0091
VA_b18_36.CEL	haul_0091
NoB04_29_a.CEL	haul_0091
